2024-11-06 22:13:34 | process_logger | INFO | Logger inicializado en modo global.
2024-11-06 22:20:12 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:20:12 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:20:12 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:20:12 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:20:14 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:20:14 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:20:14 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:20:14 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:20:14 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:20:14 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:20:24 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:20:24 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:20:24 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:20:24 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:20:24 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:20:24 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:20:24 | process_logger | INFO | Predicción: 4.9815699930677315
2024-11-06 22:20:24 | process_logger | INFO | Predicción realizada para claim_id 435094 en 12.035s
2024-11-06 22:20:24 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:20:24 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:20:24 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:20:24 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:20:24 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:20:24 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:20:24 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:20:24 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:20:26 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:20:26 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:20:26 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:20:26 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:20:26 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:20:26 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:20:36 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:20:36 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:20:36 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:20:36 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:20:36 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:20:36 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:20:36 | process_logger | INFO | Predicción: 3.2315036114105764
2024-11-06 22:20:36 | process_logger | INFO | Predicción realizada para claim_id 417848 en 12.033s
2024-11-06 22:21:30 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:21:30 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:21:30 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:21:30 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:21:30 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:21:30 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:21:30 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:21:30 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:21:32 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:21:32 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:21:32 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:21:32 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:21:32 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:21:32 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:21:42 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:21:42 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:21:42 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:21:42 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:21:42 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:21:42 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:21:42 | process_logger | INFO | Predicción: 4.384084317938598
2024-11-06 22:21:42 | process_logger | INFO | Predicción realizada para claim_id 561205 en 12.0248s
2024-11-06 22:21:42 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:21:42 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:21:42 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:21:42 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:21:42 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:21:42 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:21:42 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:21:42 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:21:44 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:21:44 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:21:44 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:21:44 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:21:44 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:21:44 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:21:54 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:21:54 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:21:54 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:21:54 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:21:54 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:21:54 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:21:54 | process_logger | INFO | Predicción: 2.949009122491966
2024-11-06 22:21:54 | process_logger | INFO | Predicción realizada para claim_id 528569 en 12.0315s
2024-11-06 22:21:54 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:21:54 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:21:54 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:21:54 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:21:54 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:21:54 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:21:54 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:21:54 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:21:56 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:21:56 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:21:56 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:21:56 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:21:56 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:21:56 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:22:06 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:22:06 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:22:06 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:22:06 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:22:06 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:22:06 | process_logger | INFO | Tipo de póliza es 4, devolviendo predicción -1
2024-11-06 22:22:06 | process_logger | INFO | Predicción realizada para claim_id 408550 en 12.0303s
2024-11-06 22:22:06 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:22:06 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:22:06 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:22:06 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:22:06 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:22:06 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:22:06 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:22:06 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:22:08 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:22:08 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:22:08 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:22:08 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:22:08 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:22:08 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:22:18 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:22:18 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:22:18 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:22:18 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:22:18 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:22:18 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:22:18 | process_logger | INFO | Predicción: 6.165575820663672
2024-11-06 22:22:18 | process_logger | INFO | Predicción realizada para claim_id 208451 en 12.0211s
2024-11-06 22:22:18 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:22:18 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:22:18 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:22:18 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:22:18 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:22:18 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:22:18 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:22:18 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:22:20 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:22:20 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:22:20 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:22:20 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:22:20 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:22:20 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:22:31 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:22:31 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:22:31 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:22:31 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:22:31 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:22:31 | process_logger | INFO | Tipo de póliza es 4, devolviendo predicción -1
2024-11-06 22:22:31 | process_logger | INFO | Predicción realizada para claim_id 394115 en 12.0258s
2024-11-06 22:22:31 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:22:31 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:22:31 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:22:31 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:22:31 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:22:31 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:22:31 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:22:31 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:22:33 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:22:33 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:22:33 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:22:33 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:22:33 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:22:33 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:22:43 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:22:43 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:22:43 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:22:43 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:22:43 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:22:43 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:22:43 | process_logger | INFO | Predicción: 6.044710152812982
2024-11-06 22:22:43 | process_logger | INFO | Predicción realizada para claim_id 243530 en 12.0349s
2024-11-06 22:22:43 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:22:43 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:22:43 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:22:43 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:22:43 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:22:43 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:22:43 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:22:43 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:22:45 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:22:45 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:22:45 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:22:45 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:22:45 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:22:45 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:22:55 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:22:55 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:22:55 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:22:55 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:22:55 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:22:55 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:22:55 | process_logger | INFO | Predicción: 5.755813438598005
2024-11-06 22:22:55 | process_logger | INFO | Predicción realizada para claim_id 288203 en 12.0401s
2024-11-06 22:22:55 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:22:55 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:22:55 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:22:55 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:22:55 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:22:55 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:22:55 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:22:55 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:22:57 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:22:57 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:22:57 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:22:57 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:22:57 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:22:57 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:23:07 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:23:07 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:23:07 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:23:07 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:23:07 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:23:07 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:23:07 | process_logger | INFO | Predicción: 4.817652487515653
2024-11-06 22:23:07 | process_logger | INFO | Predicción realizada para claim_id 991981 en 12.0329s
2024-11-06 22:23:07 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:23:07 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:23:07 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:23:07 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:23:07 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:23:07 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:23:07 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:23:07 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:23:09 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:23:09 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:23:09 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:23:09 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:23:09 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:23:09 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:23:19 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:23:19 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:23:19 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:23:19 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:23:19 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:23:19 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:23:19 | process_logger | INFO | Predicción: 4.9815699930677315
2024-11-06 22:23:19 | process_logger | INFO | Predicción realizada para claim_id 435094 en 12.0361s
2024-11-06 22:23:19 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:23:19 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:23:19 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:23:19 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:23:19 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:23:19 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:23:19 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:23:19 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:23:21 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:23:21 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:23:21 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:23:21 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:23:21 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:23:21 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:23:31 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:23:31 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:23:31 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:23:31 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:23:31 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:23:31 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:23:31 | process_logger | INFO | Predicción: 3.2315036114105764
2024-11-06 22:23:31 | process_logger | INFO | Predicción realizada para claim_id 417848 en 12.0304s
2024-11-06 22:23:39 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:23:39 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:23:39 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:23:39 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:23:39 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:23:39 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:23:39 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:23:39 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:23:41 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:23:41 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:23:41 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:23:41 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:23:41 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:23:41 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:23:51 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:23:51 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:23:51 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:23:51 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:23:51 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:23:51 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:23:51 | process_logger | INFO | Predicción: 4.384084317938598
2024-11-06 22:23:51 | process_logger | INFO | Predicción realizada para claim_id 561205 en 12.0347s
2024-11-06 22:23:51 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:23:51 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:23:51 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:23:51 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:23:51 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
2024-11-06 22:23:51 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_1.pkl
2024-11-06 22:23:51 | process_logger | INFO | Ejecutando Step 2 con pipeline: pipes/pipeline_2.pkl
2024-11-06 22:23:51 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_2.pkl
2024-11-06 22:23:53 | process_logger | INFO | Ejecutando Step 3 con pipeline: pipes/pipeline_3.pkl
2024-11-06 22:23:53 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_3.pkl
2024-11-06 22:23:53 | process_logger | INFO | Ejecutando Step 4 con pipeline: pipes/pipeline_4.pkl
2024-11-06 22:23:53 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_4.pkl
2024-11-06 22:23:53 | process_logger | INFO | Ejecutando Step 5 con pipeline: pipes/pipeline_5.pkl
2024-11-06 22:23:53 | process_logger | INFO | Cargando el pipeline: /app/pipes/pipeline_5.pkl
2024-11-06 22:24:03 | process_logger | INFO | Cargando el diccionario de imputaciones...
2024-11-06 22:24:03 | process_logger | INFO | Imputando valores nulos...
2024-11-06 22:24:03 | process_logger | INFO | Valores nulos imputados.
2024-11-06 22:24:03 | process_logger | INFO | Validando columnas y tipos...
2024-11-06 22:24:03 | process_logger | INFO | Realizando la predicción...
2024-11-06 22:24:03 | process_logger | INFO | Tipo de póliza no es 4, realizando predicción...
2024-11-06 22:24:03 | process_logger | INFO | Predicción: 2.949009122491966
2024-11-06 22:24:03 | process_logger | INFO | Predicción realizada para claim_id 528569 en 12.027s
2024-11-06 22:24:03 | process_logger | INFO | Solicitud recibida en /api/v1/predict/
2024-11-06 22:24:03 | process_logger | INFO | Cargando el modelo...
2024-11-06 22:24:03 | process_logger | INFO | Cargando el modelo desde: models/linear_regression.pkl
2024-11-06 22:24:03 | process_logger | INFO | Ejecutando el pipeline de transformación...
2024-11-06 22:24:03 | process_logger | INFO | Ejecutando Step 1 con pipeline: pipes/pipeline_1.pkl
